Mineral_Commodity,Year,Note,Quantity,Data_type,Unit_MEAS,Form,Geographic_Region,Figure_Use,Data Sources,,,,,,,,,,,,,,,,
Helium,2024,estimated,376.4,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Helium,2024,"rounded, estimated",180,Production,million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Helium,2025,outlook,415.5,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Helium,2026,outlook,422.2,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Helium,2027,outlook,462.8,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Helium,2028,outlook,462.8,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Helium,2029,outlook,462.8,Capacity,Million cubic meters,Grade A and gaseous helium,World,Figure 6 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Lithium,2018,reported,6401,Production,Metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,54731,Production,Metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,1141,Production,Metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,2433,Production,Metric tons,"Brine and mine, lithium content",Canada,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,16985,Production,Metric tons,"Brine and mine, lithium content",Chile,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,7106,Production,Metric tons,"Brine and mine, lithium content",China,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,258,Production,Metric tons,"Brine and mine, lithium content",Namibia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,1152,Production,Metric tons,"Brine and mine, lithium content",Portugal,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,91800,Production,Metric tons,"Brine and mine, lithium content",Total,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,W,Production,Metric tons,"Brine and mine, lithium content",United States,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2018,reported,1600,Production,Metric tons,"Brine and mine, lithium content",Zimbabwe,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,6337,Production,Metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,44209,Production,Metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,938,Production,Metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,192,Production,Metric tons,"Brine and mine, lithium content",Canada,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,19255,Production,Metric tons,"Brine and mine, lithium content",Chile,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,10810,Production,Metric tons,"Brine and mine, lithium content",China,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,899,Production,Metric tons,"Brine and mine, lithium content",Portugal,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,rounded,84000,Production,Metric tons,"Brine and mine, lithium content",Total,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,reported,W,Production,Metric tons,"Brine and mine, lithium content",United States,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2019,"revised, estimated",1210,Production,Metric tons,"Brine and mine, lithium content",Zimbabwe,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,5847,Production,Metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,39738,Production,Metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,1601,Production,Metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,22971,Production,Metric tons,"Brine and mine, lithium content",Chile,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,13273,Production,Metric tons,"Brine and mine, lithium content",China,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,348,Production,Metric tons,"Brine and mine, lithium content",Portugal,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,rounded,82700,Production,Metric tons,"Brine and mine, lithium content",Total,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,W,Production,Metric tons,"Brine and mine, lithium content",United States,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2020,reported,417,Production,Metric tons,"Brine and mine, lithium content",Zimbabwe,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,reported,5969,Production,Metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,reported,55281,Production,Metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,estimated,1670,Production,Metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,reported,28265,Production,Metric tons,"Brine and mine, lithium content",Chile,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,estimated,14100,Production,Metric tons,"Brine and mine, lithium content",China,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,revised,278,Production,Metric tons,"Brine and mine, lithium content",Portugal,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,revised,106000,Production,Metric tons,"Brine and mine, lithium content",Total,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,reported,W,Production,Metric tons,"Brine and mine, lithium content",United States,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2021,estimated,710,Production,Metric tons,"Brine and mine, lithium content",Zimbabwe,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,reported,6585,Production,Metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,reported,74723,Production,Metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,estimated,2630,Production,Metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,estimated,515,Production,Metric tons,"Brine and mine, lithium content",Canada,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,reported,40568,Production,Metric tons,"Brine and mine, lithium content",Chile,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,estimated,22600,Production,Metric tons,"Brine and mine, lithium content",China,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,estimated,375,Production,Metric tons,"Brine and mine, lithium content",Portugal,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,rounded,146000,Production,Metric tons,"Brine and mine, lithium content",Total,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,reported,W,Production,Metric tons,"Brine and mine, lithium content",United States,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2022,estimated,158.3,Capacity,thousand metric tons,"Brine and mine, lithium content",World,Figure 8 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Lithium,2022,estimated,1030,Production,Metric tons,"Brine and mine, lithium content",Zimbabwe,Figure 8 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 4: LITHIUM MINERALS AND BRINE: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Lithium,2023,reported,8630,Production,metric tons,"Brine and mine, lithium content",Argentina,Figure 8 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Lithium,2023,reported,91700,Production,metric tons,"Brine and mine, lithium content",Australia,Figure 8 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Lithium,2023,estimated,5260,Production,metric tons,"Brine and mine, lithium content",Brazil,Figure 8 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Lithium,2023,estimated,3240,Production,metric tons,"Brine and mine, lithium content",Canada,Figure 8 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
